watch_event_id,threshold_abs_z,watch_time,watch_date,watch_trading_date,watch_z,watch_abs_z,watch_side_if_entered,entered,skip_reason,entry_time,entry_z,entry_abs_z,entry_delay_bars,extreme_time_before_entry,extreme_z_before_entry,extreme_abs_z_before_entry,scan_end_time,reversal_confirm_bars_required,reversal_delta_z_required,enable_entry_time_filter,entry_start_time,last_entry_time
694,3.0,2024-09-06 09:38:00,2024-09-06,2024-09-06,-3.0485745442123964,3.0485745442123964,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-09-06 09:44:00,-2.3317675900111845,2.3317675900111845,6.0,2024-09-06 09:39:00,-3.8988243755018552,3.8988243755018552,2024-09-06 09:44:00,2,0.25,True,09:30,15:15
695,3.0,2024-09-06 10:48:00,2024-09-06,2024-09-06,-3.674946691309383,3.674946691309383,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-09-06 10:50:00,-1.9348045134174536,1.9348045134174536,2.0,2024-09-06 10:48:00,-3.674946691309383,3.674946691309383,2024-09-06 10:50:00,2,0.25,True,09:30,15:15
696,3.0,2024-09-09 10:48:00,2024-09-09,2024-09-09,3.194166821472321,3.194166821472321,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-09-09 10:50:00,2.555587368866596,2.555587368866596,2.0,2024-09-09 10:48:00,3.194166821472321,3.194166821472321,2024-09-09 10:50:00,2,0.25,True,09:30,15:15
697,3.0,2024-09-09 15:29:00,2024-09-09,2024-09-09,3.8927135449789634,3.8927135449789634,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-09-09 15:29:00,3.8927135449789634,3.8927135449789634,2024-09-10 09:16:00,2,0.25,True,09:30,15:15
698,3.0,2024-09-11 14:25:00,2024-09-11,2024-09-11,-3.2388282823345147,3.2388282823345147,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-09-11 14:33:00,-1.6284766279302576,1.6284766279302576,8.0,2024-09-11 14:25:00,-3.2388282823345147,3.2388282823345147,2024-09-11 14:33:00,2,0.25,True,09:30,15:15
699,3.0,2024-09-12 15:03:00,2024-09-12,2024-09-12,3.2026210304358407,3.2026210304358407,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-09-12 15:11:00,3.08195097414818,3.08195097414818,8.0,2024-09-12 15:05:00,3.4881654245810982,3.4881654245810982,2024-09-12 15:11:00,2,0.25,True,09:30,15:15
700,3.0,2024-09-18 10:26:00,2024-09-18,2024-09-18,3.17435831902524,3.17435831902524,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-09-18 10:31:00,2.5227788138822174,2.5227788138822174,5.0,2024-09-18 10:29:00,3.6442697898008363,3.6442697898008363,2024-09-18 10:31:00,2,0.25,True,09:30,15:15
701,3.0,2024-09-18 10:42:00,2024-09-18,2024-09-18,3.405292742525827,3.405292742525827,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-09-18 10:48:00,4.35278569494618,4.35278569494618,6.0,2024-09-18 10:46:00,5.3356372907255745,5.3356372907255745,2024-09-18 10:48:00,2,0.25,True,09:30,15:15
702,3.0,2024-09-19 09:21:00,2024-09-19,2024-09-19,3.0990272413549875,3.0990272413549875,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-09-19 09:24:00,3.7364863506059827,3.7364863506059827,2024-09-19 09:26:00,2,0.25,True,09:30,15:15
703,3.0,2024-09-19 09:27:00,2024-09-19,2024-09-19,3.343455711076882,3.343455711076882,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-09-19 09:27:00,3.343455711076882,3.343455711076882,2024-09-19 09:29:00,2,0.25,True,09:30,15:15
704,3.0,2024-09-19 09:37:00,2024-09-19,2024-09-19,3.0016637614694575,3.0016637614694575,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-09-19 09:47:00,2.886651239529781,2.886651239529781,10.0,2024-09-19 09:43:00,3.5529607600539705,3.5529607600539705,2024-09-19 09:47:00,2,0.25,True,09:30,15:15
705,3.0,2024-09-20 09:15:00,2024-09-20,2024-09-20,3.612679100615353,3.612679100615353,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2024-09-20 09:15:00,3.612679100615353,3.612679100615353,2024-09-20 09:17:00,2,0.25,True,09:30,15:15
706,3.0,2024-09-20 09:37:00,2024-09-20,2024-09-20,-3.433524353569643,3.433524353569643,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-09-20 09:42:00,-1.089417457274575,1.089417457274575,5.0,2024-09-20 09:40:00,-4.361355559965365,4.361355559965365,2024-09-20 09:42:00,2,0.25,True,09:30,15:15
707,3.0,2024-09-20 09:56:00,2024-09-20,2024-09-20,3.4717054276333723,3.4717054276333723,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-09-20 10:01:00,1.7216421744231787,1.7216421744231787,5.0,2024-09-20 09:57:00,4.3989214051747005,4.3989214051747005,2024-09-20 10:01:00,2,0.25,True,09:30,15:15
708,3.0,2024-09-24 09:57:00,2024-09-24,2024-09-24,3.088104913136906,3.088104913136906,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-09-24 10:01:00,1.9252280080694815,1.9252280080694815,4.0,2024-09-24 09:57:00,3.088104913136906,3.088104913136906,2024-09-24 10:01:00,2,0.25,True,09:30,15:15
709,3.0,2024-09-26 09:23:00,2024-09-26,2024-09-26,3.2167363199156807,3.2167363199156807,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-09-26 09:31:00,3.702669335413022,3.702669335413022,8.0,2024-09-26 09:29:00,4.346642886608691,4.346642886608691,2024-09-26 09:31:00,2,0.25,True,09:30,15:15
710,3.0,2024-09-27 09:44:00,2024-09-27,2024-09-27,-3.042643151739008,3.042643151739008,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-09-27 09:47:00,-2.545151419818928,2.545151419818928,3.0,2024-09-27 09:44:00,-3.042643151739008,3.042643151739008,2024-09-27 09:47:00,2,0.25,True,09:30,15:15
711,3.0,2024-09-30 09:17:00,2024-09-30,2024-09-30,-3.125301335263464,3.125301335263464,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-09-30 09:17:00,-3.125301335263464,3.125301335263464,2024-09-30 09:19:00,2,0.25,True,09:30,15:15
712,3.0,2024-10-03 09:15:00,2024-10-03,2024-10-03,-6.669662133146298,6.669662133146298,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-10-03 09:15:00,-6.669662133146298,6.669662133146298,2024-10-03 09:17:00,2,0.25,True,09:30,15:15
713,3.0,2024-10-03 09:35:00,2024-10-03,2024-10-03,-3.485334493033243,3.485334493033243,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-10-03 09:37:00,-1.5584124194607862,1.5584124194607862,2.0,2024-10-03 09:35:00,-3.485334493033243,3.485334493033243,2024-10-03 09:37:00,2,0.25,True,09:30,15:15
714,3.0,2024-10-04 10:49:00,2024-10-04,2024-10-04,3.431944674162665,3.431944674162665,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-10-04 10:57:00,2.9819578893733274,2.9819578893733274,8.0,2024-10-04 10:52:00,4.315458126621944,4.315458126621944,2024-10-04 10:57:00,2,0.25,True,09:30,15:15
715,3.0,2024-10-17 09:15:00,2024-10-17,2024-10-17,6.547014224299516,6.547014224299516,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-10-17 09:15:00,6.547014224299516,6.547014224299516,2024-10-17 09:17:00,2,0.25,True,09:30,15:15
716,3.0,2024-10-17 09:23:00,2024-10-17,2024-10-17,3.8837184978875836,3.8837184978875836,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-10-17 09:24:00,4.230065970872373,4.230065970872373,2024-10-17 09:28:00,2,0.25,True,09:30,15:15
717,3.0,2024-10-17 09:30:00,2024-10-17,2024-10-17,3.3842407236166316,3.3842407236166316,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-10-17 09:36:00,2.061251322302642,2.061251322302642,6.0,2024-10-17 09:32:00,3.7578404329323996,3.7578404329323996,2024-10-17 09:36:00,2,0.25,True,09:30,15:15
718,3.0,2024-10-18 09:54:00,2024-10-18,2024-10-18,-3.795788468358426,3.795788468358426,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-10-18 09:56:00,-1.0008889037588713,1.0008889037588713,2.0,2024-10-18 09:54:00,-3.795788468358426,3.795788468358426,2024-10-18 09:56:00,2,0.25,True,09:30,15:15
719,3.0,2024-10-21 09:15:00,2024-10-21,2024-10-21,3.69497611262208,3.69497611262208,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-10-21 09:16:00,5.43136894452599,5.43136894452599,2024-10-21 09:18:00,2,0.25,True,09:30,15:15
720,3.0,2024-10-22 09:31:00,2024-10-22,2024-10-22,3.188273754136825,3.188273754136825,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-10-22 09:36:00,1.5131389889514917,1.5131389889514917,5.0,2024-10-22 09:31:00,3.188273754136825,3.188273754136825,2024-10-22 09:36:00,2,0.25,True,09:30,15:15
721,3.0,2024-10-23 10:26:00,2024-10-23,2024-10-23,-3.4431444102484505,3.4431444102484505,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-10-23 10:28:00,-2.5432781562093947,2.5432781562093947,2.0,2024-10-23 10:26:00,-3.4431444102484505,3.4431444102484505,2024-10-23 10:28:00,2,0.25,True,09:30,15:15
722,3.0,2024-10-23 14:15:00,2024-10-23,2024-10-23,-3.093766699509464,3.093766699509464,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-10-23 14:19:00,-1.4855728034561364,1.4855728034561364,4.0,2024-10-23 14:15:00,-3.093766699509464,3.093766699509464,2024-10-23 14:19:00,2,0.25,True,09:30,15:15
723,3.0,2024-10-24 09:18:00,2024-10-24,2024-10-24,3.9091666276380947,3.9091666276380947,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2024-10-24 09:18:00,3.9091666276380947,3.9091666276380947,2024-10-24 09:21:00,2,0.25,True,09:30,15:15
724,3.0,2024-10-25 09:19:00,2024-10-25,2024-10-25,3.0625917831287315,3.0625917831287315,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-10-25 09:19:00,3.0625917831287315,3.0625917831287315,2024-10-25 09:21:00,2,0.25,True,09:30,15:15
725,3.0,2024-10-25 09:27:00,2024-10-25,2024-10-25,3.0671774739395534,3.0671774739395534,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-10-25 09:34:00,1.9480267155183457,1.9480267155183457,7.0,2024-10-25 09:28:00,3.612811005131508,3.612811005131508,2024-10-25 09:34:00,2,0.25,True,09:30,15:15
726,3.0,2024-10-28 09:59:00,2024-10-28,2024-10-28,3.0828409135164967,3.0828409135164967,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-10-28 10:02:00,2.7055372500699764,2.7055372500699764,3.0,2024-10-28 09:59:00,3.0828409135164967,3.0828409135164967,2024-10-28 10:02:00,2,0.25,True,09:30,15:15
727,3.0,2024-10-29 09:16:00,2024-10-29,2024-10-29,-3.7230219630768064,3.7230219630768064,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-10-29 09:31:00,-3.109303068321972,3.109303068321972,15.0,2024-10-29 09:18:00,-4.127533899419258,4.127533899419258,2024-10-29 09:31:00,2,0.25,True,09:30,15:15
728,3.0,2024-10-30 09:33:00,2024-10-30,2024-10-30,-3.159068881260253,3.159068881260253,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-10-30 09:41:00,-4.166383775198809,4.166383775198809,8.0,2024-10-30 09:39:00,-4.554301986096571,4.554301986096571,2024-10-30 09:41:00,2,0.25,True,09:30,15:15
729,3.0,2024-10-31 09:18:00,2024-10-31,2024-10-31,-3.1630831905456662,3.1630831905456662,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-10-31 09:21:00,-3.3598976678598125,3.3598976678598125,2024-10-31 09:25:00,2,0.25,True,09:30,15:15
730,3.0,2024-10-31 09:27:00,2024-10-31,2024-10-31,-3.017517098306175,3.017517098306175,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-10-31 09:27:00,-3.017517098306175,3.017517098306175,2024-10-31 09:29:00,2,0.25,True,09:30,15:15
731,3.0,2024-10-31 09:31:00,2024-10-31,2024-10-31,-3.2376507738737157,3.2376507738737157,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-10-31 09:33:00,-2.362745280729988,2.362745280729988,2.0,2024-10-31 09:31:00,-3.2376507738737157,3.2376507738737157,2024-10-31 09:33:00,2,0.25,True,09:30,15:15
732,3.0,2024-10-31 10:20:00,2024-10-31,2024-10-31,-3.077567167971143,3.077567167971143,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-10-31 10:22:00,-2.341222374157632,2.341222374157632,2.0,2024-10-31 10:20:00,-3.077567167971143,3.077567167971143,2024-10-31 10:22:00,2,0.25,True,09:30,15:15
733,3.0,2024-11-05 09:18:00,2024-11-05,2024-11-05,-3.8007474453556225,3.8007474453556225,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-11-05 09:18:00,-3.8007474453556225,3.8007474453556225,2024-11-05 09:25:00,2,0.25,True,09:30,15:15
734,3.0,2024-11-05 09:28:00,2024-11-05,2024-11-05,-3.4854888601161296,3.4854888601161296,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-11-05 09:32:00,-2.054631858274842,2.054631858274842,4.0,2024-11-05 09:28:00,-3.4854888601161296,3.4854888601161296,2024-11-05 09:32:00,2,0.25,True,09:30,15:15
735,3.0,2024-11-05 14:23:00,2024-11-05,2024-11-05,3.0181983525398364,3.0181983525398364,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-11-05 14:29:00,2.1219004377581117,2.1219004377581117,6.0,2024-11-05 14:23:00,3.0181983525398364,3.0181983525398364,2024-11-05 14:29:00,2,0.25,True,09:30,15:15
736,3.0,2024-11-08 15:14:00,2024-11-08,2024-11-08,3.469154695292616,3.469154695292616,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-11-08 15:14:00,3.469154695292616,3.469154695292616,2024-11-08 15:23:00,2,0.25,True,09:30,15:15
737,3.0,2024-11-11 09:33:00,2024-11-11,2024-11-11,3.0898267169655087,3.0898267169655087,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-11-11 09:42:00,2.979390261789024,2.979390261789024,9.0,2024-11-11 09:36:00,3.823184715315354,3.823184715315354,2024-11-11 09:42:00,2,0.25,True,09:30,15:15
738,3.0,2024-11-12 12:43:00,2024-11-12,2024-11-12,-3.494333085509451,3.494333085509451,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-11-12 12:45:00,-1.9066136762393757,1.9066136762393757,2.0,2024-11-12 12:43:00,-3.494333085509451,3.494333085509451,2024-11-12 12:45:00,2,0.25,True,09:30,15:15
739,3.0,2024-11-13 09:38:00,2024-11-13,2024-11-13,3.3886856037628945,3.3886856037628945,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-11-13 09:48:00,1.3650727492345476,1.3650727492345476,10.0,2024-11-13 09:43:00,3.45612112533189,3.45612112533189,2024-11-13 09:48:00,2,0.25,True,09:30,15:15
740,3.0,2024-11-14 11:01:00,2024-11-14,2024-11-14,-3.0467375710258167,3.0467375710258167,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-11-14 11:05:00,-2.108397932350643,2.108397932350643,4.0,2024-11-14 11:01:00,-3.0467375710258167,3.0467375710258167,2024-11-14 11:05:00,2,0.25,True,09:30,15:15
741,3.0,2024-11-19 09:15:00,2024-11-19,2024-11-19,3.173525732621541,3.173525732621541,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-11-19 09:18:00,3.388950832484203,3.388950832484203,2024-11-19 09:20:00,2,0.25,True,09:30,15:15
742,3.0,2024-11-19 09:25:00,2024-11-19,2024-11-19,3.246307901728711,3.246307901728711,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-11-19 09:33:00,2.8619194092009743,2.8619194092009743,8.0,2024-11-19 09:31:00,3.621713630748039,3.621713630748039,2024-11-19 09:33:00,2,0.25,True,09:30,15:15
743,3.0,2024-11-21 09:43:00,2024-11-21,2024-11-21,-3.1271554064332276,3.1271554064332276,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-11-21 09:47:00,-1.6607514447693619,1.6607514447693619,4.0,2024-11-21 09:43:00,-3.1271554064332276,3.1271554064332276,2024-11-21 09:47:00,2,0.25,True,09:30,15:15
744,3.0,2024-11-22 09:15:00,2024-11-22,2024-11-22,3.096910469001875,3.096910469001875,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-11-22 09:15:00,3.096910469001875,3.096910469001875,2024-11-22 09:17:00,2,0.25,True,09:30,15:15
745,3.0,2024-11-22 10:06:00,2024-11-22,2024-11-22,3.0275634501674396,3.0275634501674396,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-11-22 10:12:00,3.02593636546838,3.02593636546838,6.0,2024-11-22 10:10:00,3.280193292184315,3.280193292184315,2024-11-22 10:12:00,2,0.25,True,09:30,15:15
746,3.0,2024-11-22 13:51:00,2024-11-22,2024-11-22,3.259530942157836,3.259530942157836,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-11-22 13:53:00,2.605721733772744,2.605721733772744,2.0,2024-11-22 13:51:00,3.259530942157836,3.259530942157836,2024-11-22 13:53:00,2,0.25,True,09:30,15:15
747,3.0,2024-11-26 09:16:00,2024-11-26,2024-11-26,3.1890266034425143,3.1890266034425143,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-11-26 09:16:00,3.1890266034425143,3.1890266034425143,2024-11-26 09:18:00,2,0.25,True,09:30,15:15
748,3.0,2024-11-27 09:20:00,2024-11-27,2024-11-27,3.763994981541693,3.763994981541693,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-11-27 09:20:00,3.763994981541693,3.763994981541693,2024-11-27 09:22:00,2,0.25,True,09:30,15:15
749,3.0,2024-11-27 12:22:00,2024-11-27,2024-11-27,3.2196868729726376,3.2196868729726376,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-11-27 12:28:00,1.9515343601158084,1.9515343601158084,6.0,2024-11-27 12:24:00,3.2982634121036365,3.2982634121036365,2024-11-27 12:28:00,2,0.25,True,09:30,15:15
750,3.0,2024-11-28 09:42:00,2024-11-28,2024-11-28,-3.0897860667195287,3.0897860667195287,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-11-28 09:44:00,-2.2789436617679115,2.2789436617679115,2.0,2024-11-28 09:42:00,-3.0897860667195287,3.0897860667195287,2024-11-28 09:44:00,2,0.25,True,09:30,15:15
751,3.0,2024-11-29 10:32:00,2024-11-29,2024-11-29,3.592690101531693,3.592690101531693,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-11-29 10:46:00,3.150200500130178,3.150200500130178,14.0,2024-11-29 10:34:00,4.586712831372053,4.586712831372053,2024-11-29 10:46:00,2,0.25,True,09:30,15:15
752,3.0,2024-12-04 10:08:00,2024-12-04,2024-12-04,3.0610341698979826,3.0610341698979826,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-12-04 10:14:00,1.9956992520762913,1.9956992520762913,6.0,2024-12-04 10:08:00,3.0610341698979826,3.0610341698979826,2024-12-04 10:14:00,2,0.25,True,09:30,15:15
753,3.0,2024-12-05 09:30:00,2024-12-05,2024-12-05,3.0630266553915373,3.0630266553915373,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-12-05 09:39:00,2.627166211011126,2.627166211011126,9.0,2024-12-05 09:31:00,3.377231113110957,3.377231113110957,2024-12-05 09:39:00,2,0.25,True,09:30,15:15
754,3.0,2024-12-05 10:17:00,2024-12-05,2024-12-05,3.6241713737226022,3.6241713737226022,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-12-05 10:21:00,1.3732288682238307,1.3732288682238307,4.0,2024-12-05 10:17:00,3.6241713737226022,3.6241713737226022,2024-12-05 10:21:00,2,0.25,True,09:30,15:15
755,3.0,2024-12-05 12:11:00,2024-12-05,2024-12-05,3.1266748255030796,3.1266748255030796,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-12-05 12:28:00,1.9212622318229675,1.9212622318229675,17.0,2024-12-05 12:17:00,3.8650138903548488,3.8650138903548488,2024-12-05 12:28:00,2,0.25,True,09:30,15:15
756,3.0,2024-12-06 14:58:00,2024-12-06,2024-12-06,-3.4692641503199533,3.4692641503199533,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2024-12-06 14:58:00,-3.4692641503199533,3.4692641503199533,2024-12-06 14:59:00,2,0.25,True,09:30,15:15
757,3.0,2024-12-09 11:20:00,2024-12-09,2024-12-09,3.000670661010712,3.000670661010712,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-12-09 11:22:00,2.401559425042492,2.401559425042492,2.0,2024-12-09 11:20:00,3.000670661010712,3.000670661010712,2024-12-09 11:22:00,2,0.25,True,09:30,15:15
758,3.0,2024-12-11 09:50:00,2024-12-11,2024-12-11,-3.024208427313448,3.024208427313448,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-12-11 09:52:00,-1.115144553306775,1.115144553306775,2.0,2024-12-11 09:50:00,-3.024208427313448,3.024208427313448,2024-12-11 09:52:00,2,0.25,True,09:30,15:15
759,3.0,2024-12-13 09:17:00,2024-12-13,2024-12-13,-3.321608769212277,3.321608769212277,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-12-13 09:17:00,-3.321608769212277,3.321608769212277,2024-12-13 09:19:00,2,0.25,True,09:30,15:15
760,3.0,2024-12-13 09:25:00,2024-12-13,2024-12-13,-3.42309798024472,3.42309798024472,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-12-13 09:33:00,-3.5258211402326833,3.5258211402326833,8.0,2024-12-13 09:31:00,-4.835777995000143,4.835777995000143,2024-12-13 09:33:00,2,0.25,True,09:30,15:15
761,3.0,2024-12-17 09:15:00,2024-12-17,2024-12-17,-3.3947441530222005,3.3947441530222005,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-12-17 09:15:00,-3.3947441530222005,3.3947441530222005,2024-12-17 09:17:00,2,0.25,True,09:30,15:15
762,3.0,2024-12-17 09:43:00,2024-12-17,2024-12-17,-3.4141050653715554,3.4141050653715554,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-12-17 09:45:00,-2.2009935746149276,2.2009935746149276,2.0,2024-12-17 09:43:00,-3.4141050653715554,3.4141050653715554,2024-12-17 09:45:00,2,0.25,True,09:30,15:15
763,3.0,2024-12-19 09:16:00,2024-12-19,2024-12-19,-3.2168968281589327,3.2168968281589327,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-12-19 09:17:00,-3.347643122642334,3.347643122642334,2024-12-19 09:19:00,2,0.25,True,09:30,15:15
764,3.0,2024-12-19 09:22:00,2024-12-19,2024-12-19,-3.23048239141978,3.23048239141978,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-12-19 09:32:00,-3.019879830278448,3.019879830278448,10.0,2024-12-19 09:26:00,-4.268491340326104,4.268491340326104,2024-12-19 09:32:00,2,0.25,True,09:30,15:15
765,3.0,2024-12-20 09:52:00,2024-12-20,2024-12-20,-3.013107587844786,3.013107587844786,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-12-20 09:54:00,-2.7219905676535747,2.7219905676535747,2.0,2024-12-20 09:52:00,-3.013107587844786,3.013107587844786,2024-12-20 09:54:00,2,0.25,True,09:30,15:15
766,3.0,2024-12-26 09:15:00,2024-12-26,2024-12-26,3.8752398394378877,3.8752398394378877,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_TIME_FILTER,,,,,2024-12-26 09:17:00,5.050303065251961,5.050303065251961,2024-12-26 09:21:00,2,0.25,True,09:30,15:15
767,3.0,2024-12-26 09:29:00,2024-12-26,2024-12-26,3.187027119759158,3.187027119759158,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-12-26 09:33:00,2.582317859832465,2.582317859832465,4.0,2024-12-26 09:31:00,3.814927798869176,3.814927798869176,2024-12-26 09:33:00,2,0.25,True,09:30,15:15
768,3.0,2024-12-26 10:10:00,2024-12-26,2024-12-26,-3.1385738562123504,3.1385738562123504,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-12-26 10:15:00,-2.6626763621154272,2.6626763621154272,5.0,2024-12-26 10:11:00,-4.16885414592974,4.16885414592974,2024-12-26 10:15:00,2,0.25,True,09:30,15:15
769,3.0,2024-12-26 13:35:00,2024-12-26,2024-12-26,-3.67139816381302,3.67139816381302,SENSEX_CHEAP_LONG_SENSEX_SHORT_NIFTY,True,,2024-12-26 13:47:00,-0.8960342757892495,0.8960342757892495,12.0,2024-12-26 13:35:00,-3.67139816381302,3.67139816381302,2024-12-26 13:47:00,2,0.25,True,09:30,15:15
770,3.0,2024-12-27 13:14:00,2024-12-27,2024-12-27,3.0541185546489666,3.0541185546489666,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,True,,2024-12-27 13:18:00,1.6605705897077663,1.6605705897077663,4.0,2024-12-27 13:14:00,3.0541185546489666,3.0541185546489666,2024-12-27 13:18:00,2,0.25,True,09:30,15:15
771,3.0,2024-12-27 13:45:00,2024-12-27,2024-12-27,3.6370048652362414,3.6370048652362414,SENSEX_RICH_SHORT_SENSEX_LONG_NIFTY,False,NO_ENTRY_SETTLED_BEFORE_REVERSAL,,,,,2024-12-27 13:45:00,3.6370048652362414,3.6370048652362414,2024-12-27 13:46:00,2,0.25,True,09:30,15:15
